ObjectID,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,Total_Length
3009,61,59,Location 61 - Location 54,2,1,54,304947.240717763372231
3010,55,1,Location 55 - Location 55,1,1,55,0.000000000000000
3011,15,2,Location 15 - Location 55,1,2,55,2281.998493403090833
3012,16,3,Location 16 - Location 55,1,2,55,2296.566220916894054
3013,14,4,Location 14 - Location 55,1,2,55,2326.990363335443817
3014,58,5,Location 58 - Location 55,1,2,55,5143.981290488741251
3015,59,6,Location 59 - Location 55,1,2,55,5143.981290488741251
3016,60,7,Location 60 - Location 55,1,2,55,5143.981290488741251
3017,19,8,Location 19 - Location 55,1,2,55,5183.539091571316931
3018,56,9,Location 56 - Location 55,2,1,55,12937.958581568353111
3019,2,10,Location 2 - Location 55,1,1,55,28511.483709873260523
3020,3,11,Location 3 - Location 55,1,1,55,28532.970912069009501
3021,4,12,Location 4 - Location 55,1,2,55,28579.870653846119239
3022,54,13,Location 54 - Location 55,1,2,55,28600.752311172622285
3023,52,14,Location 52 - Location 55,1,1,55,28607.081542602769332
3024,53,15,Location 53 - Location 55,1,2,55,28608.683884744259558
3025,5,16,Location 5 - Location 55,1,2,55,28731.982666356267146
3026,6,17,Location 6 - Location 55,1,2,55,28838.037848496303923
3027,44,18,Location 44 - Location 55,1,1,55,29551.973713564737409
3028,45,19,Location 45 - Location 55,1,1,55,29551.973713564737409
3029,28,20,Location 28 - Location 55,1,2,55,32489.501139474963566
3030,29,21,Location 29 - Location 55,1,2,55,32489.501139474963566
3031,27,22,Location 27 - Location 55,1,2,55,35896.771075371209008
3032,46,23,Location 46 - Location 55,1,1,55,48926.912874897781876
3033,47,24,Location 47 - Location 55,1,1,55,48926.912874897781876
3034,48,25,Location 48 - Location 55,1,1,55,48926.912874897781876
3035,32,26,Location 32 - Location 55,1,2,55,57388.527288906698232
3036,31,27,Location 31 - Location 55,1,2,55,57389.395283580481191
3037,42,28,Location 42 - Location 55,1,2,55,61299.353614424937405
3038,39,29,Location 39 - Location 55,1,2,55,61961.980080292116327
3039,40,30,Location 40 - Location 55,1,2,55,61961.980080292116327
3040,41,31,Location 41 - Location 55,1,2,55,62008.050602659262950
3041,57,32,Location 57 - Location 55,1,1,55,103809.120082883251598
3042,8,33,Location 8 - Location 55,1,1,55,104544.047509070209344
3043,7,34,Location 7 - Location 55,1,1,55,104620.036078206510865
3044,43,35,Location 43 - Location 55,1,2,55,106924.229042338905856
3045,17,36,Location 17 - Location 55,1,1,55,120605.071276020229561
3046,18,37,Location 18 - Location 55,1,1,55,120605.071276020229561
3047,25,38,Location 25 - Location 55,1,2,55,147704.187114117783494
3048,23,39,Location 23 - Location 55,1,1,55,147739.333334734546952
3049,24,40,Location 24 - Location 55,1,1,55,147739.333334734546952
3050,26,41,Location 26 - Location 55,1,1,55,147788.167855214182055
3051,20,42,Location 20 - Location 55,1,2,55,148921.602936016890453
3052,1,43,Location 1 - Location 55,1,2,55,154420.615725908806780
3053,21,44,Location 21 - Location 55,1,2,55,161481.704662943840958
3054,22,45,Location 22 - Location 55,1,2,55,161481.704662943840958
3055,12,46,Location 12 - Location 55,1,2,55,179591.416304505983135
3056,13,47,Location 13 - Location 55,1,2,55,179605.986724989255890
3057,11,48,Location 11 - Location 55,1,2,55,186929.910463433072437
3058,9,49,Location 9 - Location 55,1,1,55,186935.609456217731349
3059,10,50,Location 10 - Location 55,1,1,55,186935.609456217731349
3060,30,51,Location 30 - Location 55,1,2,55,235238.467523622210138
3061,62,52,Location 62 - Location 55,1,1,55,314850.498865982284769
3062,33,53,Location 33 - Location 55,1,1,55,318590.493636870698538
3063,37,54,Location 37 - Location 55,1,1,55,320414.780520190717652
3064,34,55,Location 34 - Location 55,1,1,55,320543.743219711002894
3065,35,56,Location 35 - Location 55,1,1,55,320543.743219711002894
3066,36,57,Location 36 - Location 55,1,1,55,320543.743219711002894
3067,38,58,Location 38 - Location 55,1,1,55,333161.417068956536241
3068,61,59,Location 61 - Location 55,1,1,55,333547.993028935976326
3069,56,1,Location 56 - Location 56,2,2,56,0.000000000000000
3070,55,2,Location 55 - Location 56,2,1,56,12937.958581568353111
3071,15,3,Location 15 - Location 56,2,2,56,15219.957074971443944
3072,16,4,Location 16 - Location 56,2,2,56,15234.524802485246255
3073,14,5,Location 14 - Location 56,2,2,56,15264.948944903797383
3074,58,6,Location 58 - Location 56,2,2,56,18081.939872057097091
3075,59,7,Location 59 - Location 56,2,2,56,18081.939872057097091
3076,60,8,Location 60 - Location 56,2,2,56,18081.939872057097091
3077,19,9,Location 19 - Location 56,2,2,56,18121.497673139670951
3078,2,10,Location 2 - Location 56,2,1,56,41449.442291441620910
3079,3,11,Location 3 - Location 56,2,1,56,41470.929493637369887
3080,4,12,Location 4 - Location 56,2,2,56,41517.829235414479626
3081,54,13,Location 54 - Location 56,2,2,56,41538.710892740986310
3082,52,14,Location 52 - Location 56,2,1,56,41545.040124171129719
3083,53,15,Location 53 - Location 56,2,2,56,41546.642466312616307
3084,5,16,Location 5 - Location 56,2,2,56,41669.941247924623895
3085,6,17,Location 6 - Location 56,2,2,56,41775.996430064667948
3086,44,18,Location 44 - Location 56,2,1,56,42489.932295133090520
3087,45,19,Location 45 - Location 56,2,1,56,42489.932295133090520
3088,28,20,Location 28 - Location 56,2,2,56,45427.459721043327590
3089,29,21,Location 29 - Location 56,2,2,56,45427.459721043327590
3090,27,22,Location 27 - Location 56,2,2,56,48834.729656939569395
3091,46,23,Location 46 - Location 56,2,1,56,61864.871456466134987
3092,47,24,Location 47 - Location 56,2,1,56,61864.871456466134987
3093,48,25,Location 48 - Location 56,2,1,56,61864.871456466134987
3094,32,26,Location 32 - Location 56,2,2,56,70326.485870475036791
3095,31,27,Location 31 - Location 56,2,2,56,70327.353865148834302
3096,42,28,Location 42 - Location 56,2,2,56,74237.312195993290516
3097,39,29,Location 39 - Location 56,2,2,56,74899.938661860462162
3098,40,30,Location 40 - Location 56,2,2,56,74899.938661860462162
3099,41,31,Location 41 - Location 56,2,2,56,74946.009184227601509
3100,57,32,Location 57 - Location 56,2,1,56,116747.078664451575605
3101,8,33,Location 8 - Location 56,2,1,56,117482.006090638533351
3102,7,34,Location 7 - Location 56,2,1,56,117557.994659774834872
3103,43,35,Location 43 - Location 56,2,2,56,119862.187623907229863
3104,17,36,Location 17 - Location 56,2,1,56,133543.029857588524465
3105,18,37,Location 18 - Location 56,2,1,56,133543.029857588524465
3106,25,38,Location 25 - Location 56,2,2,56,160642.145695686136605
3107,23,39,Location 23 - Location 56,2,1,56,160677.291916302900063
3108,24,40,Location 24 - Location 56,2,1,56,160677.291916302900063
3109,26,41,Location 26 - Location 56,2,1,56,160726.126436782535166
3110,20,42,Location 20 - Location 56,2,2,56,161859.561517585243564
3111,1,43,Location 1 - Location 56,2,2,56,167358.574307477159891
3112,21,44,Location 21 - Location 56,2,2,56,174419.663244512194069
3113,22,45,Location 22 - Location 56,2,2,56,174419.663244512194069
3114,12,46,Location 12 - Location 56,2,2,56,192529.374886074307142
3115,13,47,Location 13 - Location 56,2,2,56,192543.945306557579897
3116,11,48,Location 11 - Location 56,2,2,56,199867.869045001396444
3117,9,49,Location 9 - Location 56,2,1,56,199873.568037786055356
3118,10,50,Location 10 - Location 56,2,1,56,199873.568037786055356
3119,30,51,Location 30 - Location 56,2,2,56,248176.426105190534145
3120,62,52,Location 62 - Location 56,2,1,56,327788.457447550492361
3121,33,53,Location 33 - Location 56,2,1,56,331528.452218438906129
3122,37,54,Location 37 - Location 56,2,1,56,333352.739101758925244
3123,34,55,Location 34 - Location 56,2,1,56,333481.701801279210486
3124,35,56,Location 35 - Location 56,2,1,56,333481.701801279210486
3125,36,57,Location 36 - Location 56,2,1,56,333481.701801279210486
3126,38,58,Location 38 - Location 56,2,1,56,346099.375650524743833
3127,61,59,Location 61 - Location 56,2,1,56,346485.951610504183918
3128,57,1,Location 57 - Location 57,1,1,57,0.000000000000000
3129,8,2,Location 8 - Location 57,1,1,57,734.927426186963658
3130,7,3,Location 7 - Location 57,1,1,57,810.915995323260404
3131,43,4,Location 43 - Location 57,1,2,57,3115.108959455661079
3132,17,5,Location 17 - Location 57,1,1,57,16795.951193136974325
3133,18,6,Location 18 - Location 57,1,1,57,16795.951193136974325
3134,41,7,Location 41 - Location 57,2,1,57,41801.069480223974097
3135,39,8,Location 39 - Location 57,2,1,57,41847.140002591120719
3136,40,9,Location 40 - Location 57,2,1,57,41847.140002591120719
3137,42,10,Location 42 - Location 57,2,1,57,42509.766468458299641
3138,25,11,Location 25 - Location 57,1,2,57,43895.067031234539172
3139,23,12,Location 23 - Location 57,1,1,57,43930.213251851295354
3140,24,13,Location 24 - Location 57,1,1,57,43930.213251851295354
3141,26,14,Location 26 - Location 57,1,1,57,43979.047772330930457
3142,20,15,Location 20 - Location 57,1,2,57,45112.482853133638855
3143,31,16,Location 31 - Location 57,2,1,57,46419.724799302748579
3144,32,17,Location 32 - Location 57,2,1,57,46420.592793976538815
3145,1,18,Location 1 - Location 57,1,2,57,50611.495643025562458
3146,46,19,Location 46 - Location 57,2,1,57,56011.032454430474900
3147,47,20,Location 47 - Location 57,2,1,57,56011.032454430474900
3148,48,21,Location 48 - Location 57,2,1,57,56011.032454430474900
3149,21,22,Location 21 - Location 57,1,2,57,57672.584580060589360
3150,22,23,Location 22 - Location 57,1,2,57,57672.584580060589360
3151,27,24,Location 27 - Location 57,2,1,57,67912.349007512020762
3152,28,25,Location 28 - Location 57,2,1,57,71319.618943408262567
3153,29,26,Location 29 - Location 57,2,1,57,71319.618943408262567
3154,53,27,Location 53 - Location 57,2,1,57,75200.436198138966574
3155,52,28,Location 52 - Location 57,2,2,57,75202.038540280453162
3156,54,29,Location 54 - Location 57,2,1,57,75208.367771710603847
3157,2,30,Location 2 - Location 57,2,1,57,75420.928385743958643
3158,3,31,Location 3 - Location 57,2,1,57,75442.415587939714896
3159,4,32,Location 4 - Location 57,2,2,57,75489.315329716817359
3160,5,33,Location 5 - Location 57,2,2,57,75641.427342226961628
3161,6,34,Location 6 - Location 57,2,2,57,75747.482524367005681
3162,12,35,Location 12 - Location 57,1,2,57,75782.296221622658777
3163,13,36,Location 13 - Location 57,1,2,57,75796.866642105916981
3164,11,37,Location 11 - Location 57,1,2,57,83120.790380549733527
3165,9,38,Location 9 - Location 57,1,1,57,83126.489373334392440
3166,10,39,Location 10 - Location 57,1,1,57,83126.489373334392440
3167,44,40,Location 44 - Location 57,2,1,57,90235.840198979436536
3168,45,41,Location 45 - Location 57,2,1,57,90235.840198979436536
3169,58,42,Location 58 - Location 57,2,1,57,98665.138792394485790
3170,59,43,Location 59 - Location 57,2,1,57,98665.138792394485790
3171,60,44,Location 60 - Location 57,2,1,57,98665.138792394485790
3172,19,45,Location 19 - Location 57,2,2,57,98746.971315196817159
3173,15,46,Location 15 - Location 57,2,2,57,101778.647226188593777
3174,16,47,Location 16 - Location 57,2,2,57,101793.214953702394268
3175,14,48,Location 14 - Location 57,2,2,57,101823.639096120939939
3176,55,49,Location 55 - Location 57,2,2,57,103809.120082883237046
3177,56,50,Location 56 - Location 57,2,1,57,116747.078664451590157
3178,30,51,Location 30 - Location 57,1,2,57,131429.347440738813020
3179,62,52,Location 62 - Location 57,1,1,57,211041.378783098887652
3180,33,53,Location 33 - Location 57,1,1,57,214781.373553987359628
3181,37,54,Location 37 - Location 57,1,1,57,216605.660437307407847
3182,34,55,Location 34 - Location 57,1,1,57,216734.623136827693088
3183,35,56,Location 35 - Location 57,1,1,57,216734.623136827693088
3184,36,57,Location 36 - Location 57,1,1,57,216734.623136827693088
3185,38,58,Location 38 - Location 57,1,1,57,229352.296986073168227
3186,61,59,Location 61 - Location 57,1,1,57,229738.872946052637417
3187,58,1,Location 58 - Location 58,1,1,58,0.000000000000000
3188,59,2,Location 59 - Location 58,1,1,58,0.000000000000000
3189,60,3,Location 60 - Location 58,1,1,58,0.000000000000000
3190,19,4,Location 19 - Location 58,1,2,58,81.832522802320256
3191,15,5,Location 15 - Location 58,1,2,58,3113.508433794093889
3192,16,6,Location 16 - Location 58,1,2,58,3128.076161307897110
3193,14,7,Location 14 - Location 58,1,2,58,3158.500303726446873
3194,55,8,Location 55 - Location 58,1,2,58,5143.981290488740342
3195,56,9,Location 56 - Location 58,1,1,58,18081.939872057093453
3196,2,10,Location 2 - Location 58,2,1,58,23367.502419384523819
3197,3,11,Location 3 - Location 58,2,1,58,23388.989621580272797
3198,4,12,Location 4 - Location 58,2,2,58,23435.889363357382535
3199,54,13,Location 54 - Location 58,2,2,58,23456.771020683885581
3200,52,14,Location 52 - Location 58,2,1,58,23463.100252114032628
3201,53,15,Location 53 - Location 58,2,2,58,23464.702594255522854
3202,5,16,Location 5 - Location 58,2,2,58,23588.001375867530442
3203,6,17,Location 6 - Location 58,2,2,58,23694.056558007567219
3204,44,18,Location 44 - Location 58,2,1,58,24407.992423076000705
3205,45,19,Location 45 - Location 58,2,1,58,24407.992423076000705
3206,28,20,Location 28 - Location 58,2,2,58,27345.519848986226862
3207,29,21,Location 29 - Location 58,2,2,58,27345.519848986226862
3208,27,22,Location 27 - Location 58,2,2,58,30752.789784882475942
3209,46,23,Location 46 - Location 58,2,1,58,43782.931584409045172
3210,47,24,Location 47 - Location 58,2,1,58,43782.931584409045172
3211,48,25,Location 48 - Location 58,2,1,58,43782.931584409045172
3212,32,26,Location 32 - Location 58,2,2,58,52244.545998417961528
3213,31,27,Location 31 - Location 58,2,2,58,52245.413993091744487
3214,42,28,Location 42 - Location 58,2,2,58,56155.372323936200701
3215,39,29,Location 39 - Location 58,2,2,58,56817.998789803379623
3216,40,30,Location 40 - Location 58,2,2,58,56817.998789803379623
3217,41,31,Location 41 - Location 58,2,2,58,56864.069312170526246
3218,57,32,Location 57 - Location 58,2,1,58,98665.138792394514894
3219,8,33,Location 8 - Location 58,2,1,58,99400.066218581472640
3220,7,34,Location 7 - Location 58,2,1,58,99476.054787717774161
3221,43,35,Location 43 - Location 58,2,2,58,101780.247751850169152
3222,17,36,Location 17 - Location 58,2,1,58,115461.089985531492857
3223,18,37,Location 18 - Location 58,2,1,58,115461.089985531492857
3224,25,38,Location 25 - Location 58,2,2,58,142560.205823629075894
3225,23,39,Location 23 - Location 58,2,1,58,142595.352044245839352
3226,24,40,Location 24 - Location 58,2,1,58,142595.352044245839352
3227,26,41,Location 26 - Location 58,2,1,58,142644.186564725474454
3228,20,42,Location 20 - Location 58,2,2,58,143777.621645528182853
3229,1,43,Location 1 - Location 58,2,2,58,149276.634435420099180
3230,21,44,Location 21 - Location 58,2,2,58,156337.723372455133358
3231,22,45,Location 22 - Location 58,2,2,58,156337.723372455133358
3232,12,46,Location 12 - Location 58,2,2,58,174447.435014017246431
3233,13,47,Location 13 - Location 58,2,2,58,174462.005434500519186
3234,11,48,Location 11 - Location 58,2,2,58,181785.929172944335733
3235,9,49,Location 9 - Location 58,2,1,58,181791.628165728994645
3236,10,50,Location 10 - Location 58,2,1,58,181791.628165728994645
3237,30,51,Location 30 - Location 58,2,2,58,230094.486233133473434
3238,62,52,Location 62 - Location 58,2,1,58,309706.517575493606273
3239,33,53,Location 33 - Location 58,2,1,58,313446.512346382020041
3240,37,54,Location 37 - Location 58,2,1,58,315270.799229702039156
3241,34,55,Location 34 - Location 58,2,1,58,315399.761929222324397
3242,35,56,Location 35 - Location 58,2,1,58,315399.761929222324397
3243,36,57,Location 36 - Location 58,2,1,58,315399.761929222324397
3244,38,58,Location 38 - Location 58,2,1,58,328017.435778467857745
3245,61,59,Location 61 - Location 58,2,1,58,328404.011738447297830
3246,58,1,Location 58 - Location 59,1,1,59,0.000000000000000
3247,59,2,Location 59 - Location 59,1,1,59,0.000000000000000
3248,60,3,Location 60 - Location 59,1,1,59,0.000000000000000
3249,19,4,Location 19 - Location 59,1,2,59,81.832522802320256
3250,15,5,Location 15 - Location 59,1,2,59,3113.508433794093889
3251,16,6,Location 16 - Location 59,1,2,59,3128.076161307897110
3252,14,7,Location 14 - Location 59,1,2,59,3158.500303726446873
3253,55,8,Location 55 - Location 59,1,2,59,5143.981290488740342
3254,56,9,Location 56 - Location 59,1,1,59,18081.939872057093453
3255,2,10,Location 2 - Location 59,2,1,59,23367.502419384523819
3256,3,11,Location 3 - Location 59,2,1,59,23388.989621580272797
3257,4,12,Location 4 - Location 59,2,2,59,23435.889363357382535
3258,54,13,Location 54 - Location 59,2,2,59,23456.771020683885581
3259,52,14,Location 52 - Location 59,2,1,59,23463.100252114032628
3260,53,15,Location 53 - Location 59,2,2,59,23464.702594255522854
3261,5,16,Location 5 - Location 59,2,2,59,23588.001375867530442
